group,path,category,size,orig_size,sha256,completed_at,signature,manual
0006,sound/unique_tolstein_questdialog_hello_02204.wem,Quest Greeting,39249,39249,60d7ae714b6b51119d77e5f93a2d3d4e162c6d4033861431808c5103fae8e1e9,2026-05-23T12:57:48+00:00,73d369c717a32f814052629ecbc45d168d3310109442a0c9a9bbf0c6998ec751,True
0006,sound/unique_tolstein_questdialog_hello_02205.wem,Quest Greeting,29494,29494,fd75c681169cc9fd37439aa05d2d8aa3c45d54962b6c2c84291f8b1eb129f1de,2026-05-23T12:57:50+00:00,9cb597758196194623459f48743414fedb318f1a04966c528b64ef02030914ae,True
0006,sound/unique_tolstein_questdialog_hello_02206.wem,Quest Greeting,30973,30973,3f89e306b2f49983c907aa3d1488c85dad556ee6d548333e52d3595360ce26b9,2026-05-23T12:57:53+00:00,27cd0ec4b139858b686c9b591b6e0f4bb01d3e708d0bf1a0ecafdedb6458f27d,True
0006,sound/unique_tolstein_questdialog_main_01385.wem,Quest Main Dialogue,24357,24357,e8c57a305421bbdcd4591c387f28d25bb04f6075dc0b8657ae3e80e9b49b2f0b,2026-05-23T12:57:56+00:00,7829d7fdfffe142324a2d20899567d70ed0025551d06376512a97e02ea26a1a1,True
0006,sound/unique_tolstein_questdialog_main_01386.wem,Quest Main Dialogue,18987,18987,a0a8bd92c628f47bcb4893d5f6a0e4361a1d3d224407c7eb81fed101465e3927,2026-05-23T12:57:58+00:00,9d94e3f71771c519f02e97756540bb9dc59401a58a0896e42f357bb8ecf761b6,True
0006,sound/unique_tolstein_questdialog_main_01387.wem,Quest Main Dialogue,14638,14638,0b68212e90646b8687921941d961f772cf97d1ac63c87748f3c63566e7cc0bee,2026-05-23T12:58:01+00:00,461d517adb06820f5d7d5655b62ec7f85592151af26bb9e396f915d020884604,True
0006,sound/unique_tolstein_questdialog_main_01388.wem,Quest Main Dialogue,20382,20382,5bd510f99e83c8db116990d862d3cd45daf2d957fb469a93700e51aad7d917cb,2026-05-23T12:58:04+00:00,d0ca5d5ace6b89b40bc0655a326f9b4b889987018af0a544901b749eb4071f25,True
0006,sound/unique_tolstein_questdialog_main_01399.wem,Quest Main Dialogue,25669,25669,8deb61a975222e6c83b8b097609b0e0bb68112b4457a7612a257baea04928531,2026-05-23T12:58:06+00:00,3f9986ffb41d6fa4c24eab4cf1533c36f8450ecfc94f36ce6e5ba14900a628ed,True
0006,sound/unique_tolstein_questdialog_main_01400.wem,Quest Main Dialogue,20686,20686,112588e43db7dbdb8cee3b836f8af06982a0feba6e148b26fa933ebf997a0328,2026-05-23T12:58:09+00:00,03a66ee5c33e5e80869650456087612de7139861add1df0abb63b07afad6cfa7,True
0006,sound/unique_tolstein_questdialog_main_01544.wem,Quest Main Dialogue,16781,16781,2f0a030d8f93429efb3dbd38a1b8891fefbddc0d066d64d3ddf60e73b0983d28,2026-05-23T12:58:12+00:00,ee43f27b36806586d0a2eb8665f3c25d5bb0007a3c72ee8c7bcea598a9d77170,True
0006,sound/unique_tolstein_questdialog_main_01545.wem,Quest Main Dialogue,40830,40830,0c58c81b534e929955be5a3e91503bc5342cb5746e5a36bbb241b4e73466727b,2026-05-23T12:58:14+00:00,88f3f9a7b0a1e7868fb8d136bb21937e0547d1098049d706f4fe8e1cf165b99a,True
0006,sound/unique_tolstein_questdialog_main_01558.wem,Quest Main Dialogue,29862,29862,2148ca9d11c25ba2f7881543ba03a693a3780249f332533608c4752f81b014e8,2026-05-23T12:58:17+00:00,a959d74cef8e8b6a053693a6bc244fd361e87f3cb38a8f3155cde05d613edd79,True
0006,sound/unique_tolstein_questdialog_main_01559.wem,Quest Main Dialogue,41572,41572,6a83d0de2d993a51a1b578fc1d66fea1fd608ffcc63d3a558bc57ea02bda49b9,2026-05-24T16:55:42+00:00,a2ff5f8d0ce11d0c896eb5cc02491978c7e7e2ddee42d0d3d0e0dbef0852c13a,False
0006,sound/unique_tolstein_questdialog_main_01701.wem,Quest Main Dialogue,22810,22810,7741d814577de499fb828fb7b7dfa3cbd3c0d398ac5da806ede9a92e79e81723,2026-05-23T12:58:23+00:00,35e75b0c3671a1f6f460592c97561bf96fa7c77d6c71bbbfd3184d2b56b3ecd1,True
0006,sound/unique_tolstein_questdialog_main_01702.wem,Quest Main Dialogue,21650,21650,da6ef271fa66a6f9429818c9c012f92daddb4ed0f23509120f9c09a2c5623e87,2026-05-23T12:58:25+00:00,ec6a5b3e945d500f5d13ee1de1826ae6feab370e10cb82a176556e4367fb082f,True
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00031.wem,Scene Dialogue,33474,33474,67f753c7f71b4655d80d91806cd8f87d82cb27072a4104df07da4a3687092e9d,2026-05-26T02:09:22+00:00,75c07c003c195c6122e175d3a23bdfafa01aac2797d7bd7196f1b225cc332fd6,False
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00032.wem,Scene Dialogue,16660,16660,df15d7e04ae82f7fb2c4ab62ffc0344001db2644e79ea43afe2b1fa4d1054a3c,2026-05-26T02:09:25+00:00,80141f1eee9290a2645e4d5dc09cca10d0aeb9959e19c8394fc1c7bf7bc3e1a7,False
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00033.wem,Scene Dialogue,20026,20026,f90042911e9b228d3f460e754f4da2ca710bfcda9356a84ca330cd4987a74669,2026-05-26T02:09:28+00:00,f88677bfa7017d9ece333a26890f1b67cd517a8583ad8c5f64dcc407632728a5,False
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00034.wem,Scene Dialogue,26225,26225,a56fabbc02e73b58fb5ee2d2d1d115fffa465b546e21deb0cf79d7247de2bfb2,2026-05-26T02:09:30+00:00,0bb8044e2eb46a21c319cec17ec6bf6b3bf369f760be46d8124f5fa52bcd7d88,False
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00035.wem,Scene Dialogue,26698,26698,7884224a9d9686c974eb7bf7df05302b01238c42483aec2bb52c79fcaf7078b4,2026-05-26T02:09:33+00:00,1b48b049f08c926b83ca174a68d53f2f19452754071d3f0b3573c343b7ab3490,False
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00036.wem,Scene Dialogue,31740,31740,e861e695d9c1c69064ddae038cc3227f7af03be54b48a15f3f8c5252bd2c2490,2026-05-26T02:09:36+00:00,65763ef154a227bf24b9a58fe8b90b9d352152b4582a105d2f28ce91e6ab3bc2,False
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00037.wem,Scene Dialogue,14121,14121,c021e42ee00b6bb9905e4e5295afa05051380ca142532eaab5594c424e437a29,2026-05-26T02:09:39+00:00,0a9710ec110015521a4797cd79d8e5f34010b723733be5c5dafb9adbcde59376,False
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00038.wem,Scene Dialogue,34564,34564,fd98ee7d026c6e6f61050dbc8ea6aa1fd2c7c735470fb9f81e63aa14f5d5c204,2026-05-26T02:09:42+00:00,39adb87572ab004d5442d4b26ff1454b4ecf956b1a158290d15a0f16f652dc97,False
0006,sound/unique_tolstein_titan_boss_0700_npc_01_00039.wem,Scene Dialogue,15578,15578,6f8aff13ffc6fbdcf3da083b92e6d3b525fb56928b9353eed99bdf3053b3e5fd,2026-05-26T02:09:45+00:00,2a221275c128c245436033116c398ed5d7d1e51b7fca9c1123eea5568feb0518,False
0006,sound/unique_tranan_aidialogstringinfo_friendly_hello_42762.wem,AI Friendly,9883,9883,258897b1bc2bf603e18514be239a448e90b395f054603a86de3dd62699ade31c,2026-05-23T12:58:28+00:00,9ce59785a6b6bf075cd4489d792b35d18178e24cd489c47b72dee321fe21ee96,True
0006,sound/unique_tranan_aidialogstringinfo_give_42406.wem,AI Trading,18042,18042,5b14d8c79b3a6b81de920121d077cf658c81dc80987665ca49af88c5c9eff6bc,2026-05-23T12:58:31+00:00,76cacf08b7f5ac838ae11c5004972ae8ac1b5eace1342ca2f0df619dda6cf10d,True
0006,sound/unique_tranan_aidialogstringinfogroup_battleing_37635.wem,AI Ambient (Group),17291,17291,8df395ee059881cb0e4e167497bdccf57ec6982e6d98eda0a8cd14460e2f4d8f,2026-05-23T12:58:33+00:00,1d32ec04a9defe25cc20e9339c436117316ab4ba0a0b470ae9f8d0c547b9c2d4,True
0006,sound/unique_tranan_aidialogstringinfogroup_battleing_37636.wem,AI Ambient (Group),22373,22373,e35516c431e4806e71e8f9569bef611363c9c6df25fe54e06a225f1a3b831053,2026-05-23T12:58:36+00:00,dc8a282269dbdfe6632784a119b2a120f076697522473f3b960e0c1ddda78d65,True
0006,sound/unique_tranan_aidialogstringinfogroup_battleing_37637.wem,AI Ambient (Group),12731,12731,13f01946471729b2092df10e353e9f06b3787d2c966ac19c1aa839207a281cec,2026-05-23T12:58:39+00:00,5df4c145830907a35d7b9aff85097dde7d438f747733191310cdcc8cc34a286e,True
0006,sound/unique_tranan_aidialogstringinfogroup_battleing_37638.wem,AI Ambient (Group),23522,23522,dbee653ad08978ad1c3cdaaa8beb787d8d8ca633590062355265c6fbd728188a,2026-05-23T12:58:41+00:00,204da4ec8d8ff3b43fcc08d47940228ffc79d3c46617467b2a42f4caa38e93db,True
0006,sound/unique_tranan_aidialogstringinfogroup_battleing_37639.wem,AI Ambient (Group),3424,3424,50dba7d6dfbce596ffa06c008b49c0006d07771a3f9d7a9ec62c3ba247774442,2026-05-23T12:58:45+00:00,107e8c576f1fef176d0d548789f91f6edc452434a7dd1d5eb6d4f1fd23328319,True
0006,sound/unique_tranan_aidialogstringinfogroup_blame_37085.wem,AI Blame,16374,16374,1a06dd7a803c1ea55748d2c8c5b2889377205d19b0e98d368f64b68559ae08c9,2026-05-23T12:58:48+00:00,98fa3d4cf555047dcf16312c3972933487bfee0ec86050014709fe26c0b5ae13,True
0006,sound/unique_tranan_aidialogstringinfogroup_blame_37086.wem,AI Blame,29276,29276,1956a301c16420209096f7f8d2ff9ef14ff52f7efd50629245859934e9874706,2026-05-23T12:58:51+00:00,5a39c5352f0bc5b6afe0b9e1f38143a7dd81324d00db338e9b39e1cba5fd7513,True
0006,sound/unique_tranan_aidialogstringinfogroup_blame_37087.wem,AI Blame,38119,38119,c835fc0c7479dc1489de5540868e507408239e10a0a0b1e97193b6e32f1e8950,2026-05-23T12:58:54+00:00,9e277f0cd25b5d1de082131ac857cf6a9fac39c722d5e982f89c740d690ec855,True
0006,sound/unique_tranan_aidialogstringinfogroup_blame_37088.wem,AI Blame,28410,28410,0d53054371fa8a47a9f3bca8068955c382c9ca1a4bfa69f7a73ddad2bd01d344,2026-05-23T12:58:57+00:00,a35ea0232654bcb6bd66b987ce08c9d31cf340c5438733107bef8a3631be7079,True
0006,sound/unique_tranan_aidialogstringinfogroup_blame_37089.wem,AI Blame,29188,29188,9543c2e8e9b517d99edbc4089144c57c0eb738ca17518a5d61381edb87dd908f,2026-05-23T12:59:00+00:00,6d7678a35f598e98a3ee9ccc40a25a67628154094a7fa7d0d65710cfdc579015,True
0006,sound/unique_tranan_aidialogstringinfogroup_bump_36260.wem,AI Bump,15921,15921,67d7b23848fc2e9987d9bb5fa4d6fcaddf5a0a621003856efd99035ce93cd889,2026-05-23T12:59:03+00:00,f08a0b23eb9f4a2dd8b86e6f268efa5f710528f3861f8e6b7ca212bc7e98624b,True
0006,sound/unique_tranan_aidialogstringinfogroup_bump_36261.wem,AI Bump,15434,15434,84e51d6589a798f26764f4b992d10f620a452584cac433d5910362dd9333256c,2026-05-23T12:59:06+00:00,04a6fea317c40ef96540f10a6d6ae225329fb9726f1d44bd573d80681c2a7eea,True
0006,sound/unique_tranan_aidialogstringinfogroup_bump_36262.wem,AI Bump,18826,18826,2fc90d78ef8666db2207f61e289337e892d706c7a04a1455f5af1229235fc849,2026-05-23T12:59:08+00:00,c113bf47a7fcf8bd5471e08a601016c2080bd727cf2c3786036cf121fdb1f977,True
0006,sound/unique_tranan_aidialogstringinfogroup_bump_36263.wem,AI Bump,17238,17238,7eda1c93bee4d5aeec9bfdb4a971ddcdcf7dd2719ece5ef2c0c94c247ab4a425,2026-05-23T12:59:11+00:00,e7a81f8e4c81a4821ab8d4ca993a6d672c76f51829115c174e6c4560e47f21d9,True
0006,sound/unique_tranan_aidialogstringinfogroup_bump_36264.wem,AI Bump,35132,35132,0f40843d4682cfb871980d24f60d2ee5751994de6713584695098aebf4b3d8d7,2026-05-23T12:59:14+00:00,cd5d4a813c18c3a44c947794bbf14a04cc41c7bbd0897da9e27c7e8bab8cb6f1,True
0006,sound/unique_tranan_aidialogstringinfogroup_cheerup_36535.wem,AI Cheerful,5244,5244,adc8f6bd046c2de7b550a894ce30241ae4c6ffab2d653ff3cecdf88d7ece0dfa,2026-05-23T12:59:17+00:00,5893877a39d2190ecb9cb4ceba558fc84300312cd5a0159c4334864c63ed79bd,True
0006,sound/unique_tranan_aidialogstringinfogroup_cheerup_36536.wem,AI Cheerful,25371,25371,38520863fb0398a38ad2e261a0c5ee0f66cb53a1524a2df26b959904b86ff8c6,2026-05-23T12:59:20+00:00,762fef5532ee51b72b9de067a8a87344acd7a415ca1c9e4860254d19adddd39b,True
0006,sound/unique_tranan_aidialogstringinfogroup_cheerup_36537.wem,AI Cheerful,31904,31904,bb2563b455a5effe19ba7f11b0b1b401492733aaaef2dcc9a935716cef68ebd1,2026-05-23T12:59:22+00:00,67120ad9fe360b57c88f556458b4a8e0e7eebbbd842e53096622a73fd855e527,True
0006,sound/unique_tranan_aidialogstringinfogroup_cheerup_36538.wem,AI Cheerful,19204,19204,83eca9e985b520caf6833459d1dc15f87b39bdef5d6b14072e9f0f4c27456fab,2026-05-23T12:59:25+00:00,1b9462d8a4de3953f52ee671c533b68b76dfca2ba66076218d912db48d55b425,True
0006,sound/unique_tranan_aidialogstringinfogroup_cheerup_36539.wem,AI Cheerful,15817,15817,2118e0ed135c96b885883846a5c7ca6e1f03da80ba393ebf6252168429633d55,2026-05-23T12:59:28+00:00,0c6194542a9c9162a7e382341f14762a7c26817d14c98136dfa6faeaa3a80eb7,True
0006,sound/unique_tranan_aidialogstringinfogroup_glance_36810.wem,AI Ambient (Group),35250,35250,854de7aec63001c4a60617eba07e9a8dae36c0ef993c07cce8f91239dee49b03,2026-05-23T12:59:31+00:00,90336f87e2ced5854c6382744166d16f1604cbe84953739299a46785c0129be9,True
0006,sound/unique_tranan_aidialogstringinfogroup_glance_36811.wem,AI Ambient (Group),27538,27538,6e974e919856b76105d4e0f5e492978b91183a91bc3ee4734b0ee03a961dd8e5,2026-05-23T12:59:33+00:00,a82c3257fac24be64987ed4630263aed7383cf708b59d75fd23bf7fe1d0a9d61,True
0006,sound/unique_tranan_aidialogstringinfogroup_glance_36812.wem,AI Ambient (Group),22538,22538,0b549b28e21332f249da6fe057e41fd4efa2d23fdbe8f79043abc1a07a101ba6,2026-05-23T12:59:36+00:00,e8e0db1f2cd58d9e719eeacee3e1a4066aaffb33d18736d658b01361fe227688,True
0006,sound/unique_tranan_aidialogstringinfogroup_glance_36813.wem,AI Ambient (Group),36451,36451,34b07e842ed61da08882c8a4a7572fd3816e577532d5392fe0090f6801b66924,2026-05-23T12:59:39+00:00,d69926399d12d022a2781db34964813bdb1b58a040ae2568fb98ddabf392f4eb,True
0006,sound/unique_tranan_aidialogstringinfogroup_glance_36814.wem,AI Ambient (Group),36766,36766,83c9c4ffe6a03f6c6d08046f667c83f2df9200b1f98be90dc2d6349ca1a86f5a,2026-05-23T12:59:42+00:00,c56b8536f31f9aaae5041eaeba41c6d97dfd8d2655aa643f46aea53012c3e79d,True
0006,sound/unique_tranan_aidialogstringinfogroup_hello_35710.wem,AI Ambient (Group),12207,12207,d6610359c295a691d7ad471c4472aa6b55e39c0c8d199e1a8b25260357e6dfc2,2026-05-23T12:59:45+00:00,13a531dc06df5f3571cbea7b808375c5ab3ed4bc0c7892d191d3056cdb8aadeb,True
0006,sound/unique_tranan_aidialogstringinfogroup_hello_35711.wem,AI Ambient (Group),20515,20515,448fbdfe57bb0a08935f790056533ba132fa3b43d4e63f76c669a54908885e41,2026-05-23T12:59:48+00:00,df52ec28dc3b4f33be5e1d7f186ac85302130d84d844059ffb9b4a63ef1ba065,True
0006,sound/unique_tranan_aidialogstringinfogroup_hello_35712.wem,AI Ambient (Group),37606,37606,600bbf1e3818e03258e5c8116a36742e63fafed078e693d6bfcbf13409eb4ffc,2026-05-23T12:59:51+00:00,31394a3f8add8db44ad7b238541411fc5fb6fecd24d990d045607667a09ddfca,True
0006,sound/unique_tranan_aidialogstringinfogroup_hello_35713.wem,AI Ambient (Group),11306,11306,c6b141debd30613d54fa5c3249a00a63643d26704d3ce492c05450218bc4c304,2026-05-23T12:59:54+00:00,996f9ec5c22951f67c4bb0da6fc8e035027226012844c5de3b16b92fd7206d0e,True
0006,sound/unique_tranan_aidialogstringinfogroup_hello_35714.wem,AI Ambient (Group),18378,18378,2b6ba77839b75793bd348966e32e94b2a8bac01412f468bde0863fed935bb9a1,2026-05-23T12:59:57+00:00,ccc1e1ee3c5eb26249b774ebcf410f6feb4f9f32040014808adfcc7656866f25,True
0006,sound/unique_tranan_aidialogstringinfogroup_shop_sell_42122.wem,AI Ambient (Group),15117,15117,c6ac3c68a85da1b0a8e917b6a9de84ad2a8306bee9b491b811e843c68cac1dc2,2026-05-23T13:00:00+00:00,add8dd315295ea16e8bf3fd54b2e9df40e8da318912cf0941a0ea1ead0535a00,True
0006,sound/unique_tranan_aidialogstringinfogroup_shop_sell_42123.wem,AI Ambient (Group),12097,12097,d4b2f176eb3ecb20a84a79e6265223b67752ac732153958a0d4599f09e26ae53,2026-05-23T13:00:03+00:00,f29b243035c34280452b9b1a7685a88ab2ab9d2838d3f6e593c006d6a280098a,True
0006,sound/unique_tranan_aidialogstringinfogroup_shop_sell_42124.wem,AI Ambient (Group),11788,11788,746cf5a4e89dac499fe1384e56f894fc0dd52133f44dbc518f3cc4fea0d042f7,2026-05-23T13:00:06+00:00,f876f3eb0ccb838b60b0ecffd5d9dfb5127e571bab76b86f998d002e5faa720c,True
0006,sound/unique_tranan_aidialogstringinfogroup_shop_sell_42125.wem,AI Ambient (Group),18151,18151,8e132dc32c973fc374ee22071947f0579a5af2fd79481be0fb7e33d7eb7ef02e,2026-05-23T13:00:09+00:00,67d561214ea81a0d35a929ed08aa2dd5bb5c9ed3019529c2de47727e36ecfbdc,True
0006,sound/unique_tranan_aidialogstringinfogroup_shop_sell_42126.wem,AI Ambient (Group),15350,15350,5f1dd1150eddf4ca049a833f023b32e8ae89498ed0545e62d84f35cc36ea49e6,2026-05-23T13:00:12+00:00,0f547ff32e46f379378b7d6638c71fef3c6cbcb3d76a6630b42608ad4f2ab10e,True
0006,sound/unique_tranan_aidialogstringinfogroup_thank_35985.wem,AI Ambient (Group),25147,25147,a954efef3bcc2beee011447743c70c954f51338f438ca99622a2a02b58230683,2026-05-23T13:00:15+00:00,a0c3613ea4ef9cb8781f57468dc7ee09f7e6ff1cb3bc0d372f8666cc20b7121a,True
0006,sound/unique_tranan_aidialogstringinfogroup_thank_35986.wem,AI Ambient (Group),12230,12230,bc276f33131cd8cd006b0f128daab678229f8cfee2bb6f4966e5be18473fcdbf,2026-05-23T13:00:18+00:00,6d4ca2ba3852f9aefc1677ef8c14859bed58a4d63fbdf45d883543e5056a294b,True
0006,sound/unique_tranan_aidialogstringinfogroup_thank_35987.wem,AI Ambient (Group),15366,15366,08493d1f45a1b2f89db0cb20a1c05d9f1c3df12f49059e641bbc6b157cf530ac,2026-05-23T13:00:21+00:00,e7f9da5a51f740b79731cbb22be3afc413561c7c84cbaa458d157c0ca1dcaa26,True
0006,sound/unique_tranan_aidialogstringinfogroup_thank_35988.wem,AI Ambient (Group),26757,26757,c7c6139df2a7a37680b45dc637f5521dc0b8edb20a9ac5cb6affb85ed30796ab,2026-05-23T13:00:24+00:00,ee362ec9e15a40e98f21c96d2132c8de6a12f15a3d74450de5f5008ec00cb6df,True
0006,sound/unique_tranan_aidialogstringinfogroup_thank_35989.wem,AI Ambient (Group),21816,21816,e66c2552536fcb17b869697e00e3fdf69edeab873f9a7f805703b2fdd327c435,2026-05-23T13:00:27+00:00,f710ba39b632df55c7e5baee63e09740e6e3a515dc69fb48966529d86a21d907,True
0006,sound/unique_tranan_aidialogstringinfogroup_warning_37360.wem,AI Ambient (Group),25421,25421,6bc41cac9eac047c4439819c5677fe5581d7fc84dbb78b01eea42ac330a30c40,2026-05-23T13:00:30+00:00,ad254ca231f25c3290f5b57c1396379d3a69d4495b791954ca43c2bf4597b581,True
0006,sound/unique_tranan_aidialogstringinfogroup_warning_37361.wem,AI Ambient (Group),30964,30964,cc762ec6a94c776ecb4db8d2f733542025c98f34e83d29b52116481fb9396bf3,2026-05-23T13:00:33+00:00,f9c5aa6695f2365ba1ae885dad46f7aa9f254448b1aec70b706fc9b62119fe58,True
0006,sound/unique_tranan_aidialogstringinfogroup_warning_37362.wem,AI Ambient (Group),35175,35175,13dde247ba1c03119fef81a042dc0b199d4f958e312d25ce7554e3ef5b578485,2026-05-23T13:00:36+00:00,74467fb08836f0cfcb9acaa30c0191badce59476b39916a33bb70f5f65cd1f1d,True
0006,sound/unique_tranan_aidialogstringinfogroup_warning_37363.wem,AI Ambient (Group),7121,7121,9bab346a48bbefbbd81e8c26ac8edbc81daa15beae5ca0bc833c254739a57107,2026-05-23T13:00:39+00:00,3ad8737c295d4b3c651a521496085f744933e1a7a16ed4b6b36334c45165dcd8,True
0006,sound/unique_tranan_aidialogstringinfogroup_warning_37364.wem,AI Ambient (Group),27529,27529,062f03ddcc8097d01c7492e06b045cac0de7e6d0ab9eeb18899bed00eb01cc90,2026-05-23T13:00:42+00:00,d6a2e635fb647bf5ab112e38842c5412284cb94bd2623b81abd0083d43e47f80,True
0006,sound/unique_tranan_basecamp_greywolf_beforescout_group_0020_npc_00_00067.wem,Scene Dialogue,12540,12540,15c7fea340c42ea535a95bac636c7a899c5fde89bf16d5fbf1dbce34264fe7c5,2026-05-26T02:09:47+00:00,a412fab6f48df21b5a4209da55adf8d21465b3d809820f67b9e68082749123bf,False
0006,sound/unique_tranan_questdialog_hello_01760.wem,Quest Greeting,23677,23677,824b5d0fc672befa7303ef4986910fd7d20edae3de9294ad1508c7e8ef49e59f,2026-05-23T13:00:45+00:00,97c5798fcff56c0798f7ca30614ca0904d5016415f210e3fbf8eec8b60242dae,True
0006,sound/unique_tranan_questdialog_hello_01761.wem,Quest Greeting,26224,26224,e17cea02de222354c2e03a5c0bac270a56355132cf6b44d5b40a5fc6c52caa7b,2026-05-23T13:00:48+00:00,9ea355048a80394e81e330a40f17b54ecc6d6ec2928b27f375bc548c9b3e15a1,True
0006,sound/unique_tranan_questdialog_hello_01762.wem,Quest Greeting,41777,41777,f2a028c3d740e7971d59497f307823b3f4f40063f71a69a96b7a4d5544455edb,2026-05-23T13:00:51+00:00,26f83267ac9afb9cf4fd004022be2a6ea85ada0539430c42badfab35e7d58132,True
0006,sound/unique_tranan_questdialog_hello_01763.wem,Quest Greeting,60549,60549,6702fe77388bd65b378f2649ada159803b972c5c3be0a7f000127ecebdb8ec45,2026-05-23T13:00:54+00:00,d34a029ec53407d5d60b30aee9fa0b9a199d6aff9e5f1fa2631649fe3685bd06,True
0006,sound/unique_tranan_questdialog_quest_02789.wem,Quest Lines,44969,44969,44aae01162cfb5a7e52c1009e446d8a7ec667f9b64574d6a9bfcaeb56864fdb2,2026-05-23T13:00:57+00:00,a4731f98083102a748e46211a6893a18b8e941090943a3527b1af5ce2aa30928,True
0006,sound/unique_tranan_questdialog_quest_02790.wem,Quest Lines,27071,27071,1766558f21a4589f6d8731bfee893a8819c9a9ba44d81bea805c35adf0865664,2026-05-23T13:01:00+00:00,6f942758873d0abe552fb56ede0c94c2ae9ff34a9a229126bda1ff3fc8de658f,True
0006,sound/unique_tranan_questdialog_quest_02791.wem,Quest Lines,37084,37084,4ca0ee9a3292194ac5639100cd94e8018a53322e6361e639593051c516333f29,2026-05-23T13:01:03+00:00,56c30c3cc96046c1eeaa3c36b36768e63c07933584f70e94630232e82ed177e6,True
0006,sound/unique_tranan_questdialog_quest_02792.wem,Quest Lines,46607,46607,fedd1b897242a28646fa98b548c0365e03c6dfce3172829d54f341b9db71f93c,2026-05-23T13:01:06+00:00,603f422e4e40384aa3e6fcf4b75f9159fb51c7cbc769d0f20e15cecd41e16089,True
0006,sound/unique_tranan_questdialog_quest_02793.wem,Quest Lines,51577,51577,797829d7f4075bccd114823a6872c41f5b24060a1e9a7d4aa94d5a2cc4f9db9f,2026-05-23T13:01:09+00:00,4220f8ec7605d0d5ed99f251254134c11e6a315b9b5fb96ac5b75e606d41494c,True
0006,sound/unique_tranan_questdialog_quest_02794.wem,Quest Lines,31555,31555,95208c278e7310001c98b2286381116802ab6d16bdbf3786a08fdd3cd302da33,2026-05-23T13:01:12+00:00,14c4d038e40577768f4e0ee1078beeab9de0623c51bc4d6182e187d0c1ee3b62,True
0006,sound/unique_tranan_questdialog_quest_02795.wem,Quest Lines,23008,23008,2ed6caeb13bd612027c18bc08d437100e2d843e316e4a683d41c4fe54edd82ea,2026-05-23T13:01:15+00:00,7ce9360794d6dfc747effe2251f01bcb97313d59289e3c80f3d2d348ec203a91,True
0006,sound/unique_tranan_questdialog_quest_02796.wem,Quest Lines,36929,36929,71dea35f930c144caef90e360712f926823fa68e46f7dc5454fd25db8234e2b4,2026-05-23T13:01:17+00:00,9291324d4c3531e70f2e0f37c54c63506dcdc47260feed39c582ff6680b47bd3,True
0006,sound/unique_tranan_questdialog_quest_02797.wem,Quest Lines,29766,29766,f981fc78c7c5b29b56350dbc5361cf2677f76ae67badcc7f45a5d51bfb54b586,2026-05-23T13:01:20+00:00,34e22ad8fa4ad6baf0546d6e16fe9859ea399f2da2f5a9d630c8abc5af71ee24,True
0006,sound/unique_tranan_questdialog_quest_02798.wem,Quest Lines,59305,59305,ecb3de58dfdc4d402af413ab6cb0003a5a76583ffcc71dcda634a191c0122f71,2026-05-23T13:01:23+00:00,c4c91978a90616e152f34b001a2468ee7bd5773fc851810a9a3f4804f490b917,True
0006,sound/unique_tranan_questdialog_quest_02799.wem,Quest Lines,42696,42696,5afdab3805038342e79f39be6700461add9d410ca9c3457bb24bb0e5fb11a3bc,2026-05-23T13:01:26+00:00,fe9cac50c14aec090e192f8dab9b468c5949718323eac4bdabcc54de5d1f9cb5,True
0006,sound/unique_tranan_questdialog_quest_02800.wem,Quest Lines,48636,48636,2da844393c601ea1464e3d528d8950dc1dffa737cba03edd5174d36cb5a15f09,2026-05-23T13:01:28+00:00,f7ab20c6a4b26b3cf716957e9d417ce7626835aa33f9cdcd83999d1871fe48fe,True
0006,sound/unique_tristan_aidialogstringinfogroup_dev_41432.wem,AI Dev/Debug,13338,13338,60940b4f21c4ffe595c9f8f3d4a16d3300445f1e5a014d8d3a241f5b15a367d3,2026-05-23T13:01:31+00:00,ee3f85f29b10c89ffe59924a2443cbe1dfe745ec5a9fa10bea7a7b2cc3b936ac,True
0006,sound/unique_tristan_dragonslayer_9000_boss_00_00015.wem,Scene Dialogue,77856,77856,eac95ab6eff2a2965f8b14d4015ac6a3961751b3c17ce0f001eb90f93fa039ba,2026-05-26T02:09:50+00:00,a43986ede85bd4fcbd10ac33b3bb66f11b3ed371e4a8ba6ae487fdfa4283f934,False
0006,sound/unique_tristan_dragonslayer_9000_boss_00_00016.wem,Scene Dialogue,13917,13917,60157dc9e936686f59ba7a7025c871b29d50a049b55ad15014e9b075f4536317,2026-05-26T02:09:52+00:00,f1e57ac06ba6a673f3ef12e47d720b77d70845861b9a51346ac9dcfb1b74d345,False
